,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40087,,,,,,,,,,,-37.0,45.0,-35.0,86.0,-69.0,35.0,28.0,15.0,150.0,15.0,1.0,14.0,-4.0,33.0,-4.0,46.0,-2.0,-29.0,59.0,-23.0,-16.0,8.0,9.0,-10.0,16.0,53.0,-36.0,-258.0,10.0,-120.0,91.0,-88.0,91.0,-24.0,63.0,-79.0,-41.0,38.0,44.0,40.0,98.0,32.0,-31.0,25.0,60.0,-12.0,-40.0,-5.0,0.0,87.0
40088,,,,,,,,,,,264.0,159.0,10.0,27.0,156.0,-190.0,55.0,102.0,-73.0,33.0,-22.0,38.0,-232.0,-251.0,-48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40091,,,,,,,,,,,,102.0,68.0,37.0,2.0,-28.0,63.0,11.0,27.0,6.0,-14.0,-89.0,26.0,-23.0,45.0,-44.0,-38.0,-59.0,155.0,34.0,23.0,-27.0,6.0,-2.0,19.0,-3.0,17.0,-5.0,2.0,10.0,-37.0,35.0,-22.0,-220.0,152.0,16.0,19.0,-317.0,27.0,-21.0,-2.0,-3.0,141.0,52.0,26.0,26.0,-21.0,11.0,7.0,-32.0
40092,,,,,,,,,,,,,46.0,24.0,12.0,42.0,13.0,25.0,-22.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40094,,,,,,,,,,,,,,,,,266.0,0.0,-7.0,13.0,38.0,44.0,12.0,222.0,-106.0,40.0,-116.0,-28.0,21.0,-7.0,-5.0,-4.0,-5.0,16.0,-12.0,-5.0,-14.0,31.0,23.0,36.0,-118.0,46.0,-63.0,-49.0,-23.0,19.0,-1.0,41.0,-46.0,-29.0,-191.0,-50.0,182.0,5.0,-32.0,43.0,-16.0,-21.0,44.0,-3.0
40096,,,,,,,,,,,,,,,,,221.0,27.0,14.0,23.0,114.0,-20.0,-110.0,137.0,-41.0,12.0,-11.0,-97.0,96.0,67.0,-122.0,14.0,35.0,-35.0,1.0,-3.0,19.0,-15.0,168.0,-218.0,3.0,-2.0,-2.0,23.0,43.0,58.0,-100.0,30.0,11.0,-95.0,105.0,-81.0,18.0,-77.0,118.0,-21.0,-29.0,14.0,70.0,27.0
40101,,,,,,,,,,,,,,,,,-137.0,-25.0,0.0,-31.0,97.0,14.0,26.0,-3.0,-3.0,-41.0,-32.0,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40106,,,,,,,,,,,,,,,,,,,,,,,187.0,74.0,-54.0,31.0,-15.0,-253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40115,,,,,,,,,,,,,,,,,,,,,,,,67.0,-23.0,33.0,-58.0,-22.0,33.0,-31.0,7.0,7.0,11.0,-36.0,10.0,15.0,-5.0,-172.0,-13.0,4.0,9.0,-20.0,119.0,-122.0,6.0,-6.0,1.0,29.0,-21.0,85.0,130.0,-161.0,245.0,-139.0,55.0,-23.0,7.0,-71.0,10.0,-128.0
40117,,,,,,,,,,,,,,,,,,,,,,,,,34.0,13.0,28.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40124,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,6.0,33.0,41.0,61.0,-2.0,21.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40125,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0,-7.0,71.0,17.0,-32.0,-72.0,72.0,18.0,-8.0,-17.0,-125.0,244.0,-194.0,20.0,41.0,-119.0,-4.0,138.0,-24.0,29.0,-46.0,79.0,-28.0,97.0,18.0,-62.0,-14.0,46.0,41.0,59.0,-46.0,-56.0,97.0
40127,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,102.0,-2.0,45.0,20.0,-8.0,26.0,2.0,-12.0,25.0,-174.0,131.0,-32.0,21.0,-4.0,22.0,-134.0,45.0,34.0,16.0,8.0,18.0,0.0,113.0,-70.0,-13.0,-56.0,-109.0,40.0,61.0,17.0,21.0,-132.0
40138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,12.0,9.0,145.0,-109.0,19.0,-246.0,54.0,240.0,20.0,-1.0,-2.0,-289.0,247.0,141.0,-69.0,-317.0,184.0,-38.0,129.0,-236.0,63.0,-24.0,53.0,16.0,-9.0,77.0,25.0,98.0
40140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,-194.0,240.0,-261.0,267.0,-35.0,18.0,94.0,4.0,50.0,-60.0,22.0,-2.0,39.0,-8.0,-10.0,-23.0,2.0,-5.0,-10.0,-147.0,30.0,-18.0,155.0,27.0,-62.0,62.0,-7.0,69.0,4.0
40145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-27.0,28.0,3.0,-19.0,2.0,-8.0,27.0,64.0,-5.0,18.0,17.0,48.0,13.0,-98.0,-90.0,32.0,34.0,13.0,53.0,29.0,59.0,-127.0,12.0
40147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,66.0,22.0,-13.0,33.0,15.0,19.0,-20.0,23.0,23.0,9.0,-22.0,21.0,8.0,-15.0,40.0,-16.0,66.0,10.0,24.0,2.0,-2.0,-20.0,-16.0
40148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,107.0,-98.0,47.0,-198.0,135.0,85.0,-69.0,19.0,47.0,-84.0,39.0,86.0,32.0,90.0,22.0,-88.0,-278.0,12.0,109.0,-33.0,-128.0,43.0,-38.0
40155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,36.0,-55.0,7.0,-182.0,194.0,-60.0,43.0,-74.0,0.0,-68.0,46.0,76.0,-138.0,59.0,265.0,-29.0,82.0,-121.0,-31.0,-57.0,145.0,-34.0,-26.0
40156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,20.0,-30.0,-112.0,168.0,-155.0,153.0,-137.0,5.0,168.0,-47.0,-28.0,17.0,35.0,-26.0,-144.0,66.0,62.0,37.0,-83.0,-17.0,33.0,-4.0,-30.0
40159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,161.0,-74.0,94.0,10.0,45.0,-163.0,109.0,18.0,-52.0,-16.0,43.0,-29.0,-3.0,32.0,-11.0,-34.0,1.0,50.0,0.0,-13.0,-28.0,76.0
40168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,15.0,30.0,-87.0,84.0,23.0,84.0,87.0,-9.0,12.0,-34.0,8.0,17.0,15.0,-1.0,-10.0,41.0,-19.0,-64.0,12.0,-33.0
40170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,35.0,-45.0,8.0,-6.0,27.0,-25.0,-9.0,130.0,244.0,36.0,-39.0,85.0,-5.0,28.0,32.0,-18.0,14.0,-4.0,16.0
40172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,28.0,33.0,4.0,-112.0,125.0,-57.0,22.0,-1.0,33.0,36.0,23.0,-78.0,91.0,-28.0,-3.0,26.0,-143.0,6.0,51.0,-4.0
40178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,31.0,-31.0,19.0,-7.0,-57.0,-138.0,34.0,-35.0,18.0,153.0,23.0,9.0,81.0,-43.0,92.0,-51.0,57.0,-37.0,29.0
40181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-15.0,-60.0,208.0,-39.0,-170.0,,,,,,,,,,,,,,
40186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,17.0,77.0,-100.0,,,,,,,,,,,,,,
40187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,32.0,64.0,-48.0,-60.0,-63.0,165.0,-74.0,21.0,-146.0,193.0,-10.0,46.0,-32.0,13.0,-101.0,154.0,12.0
40193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,-110.0,108.0,-3.0,57.0,-28.0,14.0,-30.0,29.0,-99.0,126.0,28.0,-11.0,41.0,-41.0,-42.0,96.0,-7.0
40195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,-16.0,-177.0,39.0,-46.0,45.0,200.0,-107.0,134.0,9.0,83.0,44.0,-58.0,89.0,22.0,-42.0
40197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-32.0,,,,,,,,,,,,,,
40199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,54.0,12.0,30.0,-40.0,14.0,120.0,-49.0,10.0,71.0,-130.0,16.0,13.0,-10.0,-30.0
40203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,46.0,-194.0,153.0,71.0,-138.0,-33.0,84.0,-2.0,71.0,34.0,39.0,-68.0,32.0,-54.0
40205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-74.0,157.0,15.0,39.0,-1.0,-28.0,-43.0,22.0,-3.0,0.0,-219.0,1.0,32.0
40206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,-1.0,79.0,-21.0,43.0,-8.0,78.0,-47.0,-1.0,24.0,-46.0,96.0,-14.0,-34.0,95.0
40215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,110.0,-40.0,-19.0,156.0,-9.0,56.0,-187.0,1.0,122.0,91.0,-167.0
40217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,13.0,64.0,-80.0,152.0,-250.0,-26.0,51.0,48.0,-14.0,10.0,60.0
40218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,3.0,-18.0,43.0,87.0,-32.0,-5.0,9.0,-73.0,43.0,29.0,36.0
40219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,-154.0,262.0,-123.0,159.0,-12.0,32.0,-160.0,-13.0,89.0,46.0,-14.0
40222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,5.0,53.0,,,,,,,,,
40223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,119.0,-29.0,47.0,-251.0,177.0,-210.0,-11.0,92.0,37.0,17.0,19.0
40230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,133.0,-30.0,19.0,22.0,8.0,21.0,30.0,4.0,8.0,12.0
40234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,55.0,22.0,56.0,-11.0,9.0,-9.0,21.0,-7.0,-7.0,114.0
40240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,31.0,-14.0,77.0,57.0,52.0,9.0,21.0,16.0,-3.0
40252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.0,180.0,5.0,12.0,-27.0,1.0,43.0,-26.0,-48.0
40254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,41.0,-52.0,39.0,25.0,44.0,7.0,43.0,-53.0
40263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,-56.0,-291.0,228.0,28.0,20.0,30.0
40268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,44.0,23.0,21.0,9.0,32.0,-13.0
40270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,130.0,39.0,91.0,-298.0,70.0
40276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,-24.0,4.0,7.0,-21.0,17.0
40279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,45.0,23.0,5.0,113.0,24.0
40281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,61.0,-17.0,-7.0,-89.0,16.0
40282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-64.0,57.0,121.0
40284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,16.0,68.0,-21.0
40285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,37.0,23.0,7.0
40288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,-72.0,138.0,-21.0
40291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,90.0,63.0,-38.0
40292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,39.0,6.0,13.0
40293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,16.0,-67.0,207.0
40295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,21.0,39.0,22.0
40296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,49.0,-10.0
40297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,-24.0,-12.0,18.0
40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,-64.0,75.0,-99.0
40303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,25.0,34.0,-52.0
40305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,-54.0,-21.0,26.0
40307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,60.0
40308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,-30.0
40309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.0,242.0
40310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,-10.0
40311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0
40312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,41.0
40315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,35.0
40316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0
40319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.0
40320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
50001,65.0,16.0,73.0,-94.0,139.0,-6.0,-11.0,17.0,-17.0,17.0,-80.0,67.0,-82.0,22.0,153.0,33.0,19.0,-219.0,1.0,187.0,-197.0,19.0,-26.0,-23.0,43.0,240.0,-304.0,49.0,44.0,-48.0,-13.0,27.0,12.0,-7.0,20.0,-52.0,-20.0,-18.0,14.0,-57.0,88.0,8.0,-19.0,-13.0,32.0,-10.0,30.0,27.0,-52.0,-22.0,-19.0,10.0,25.0,-28.0,-50.0,-55.0,91.0,70.0,9.0,-13.0
50003,88.0,20.0,-36.0,-16.0,35.0,-40.0,12.0,2.0,-38.0,17.0,-16.0,-17.0,28.0,37.0,-2.0,-5.0,8.0,-28.0,-2.0,26.0,12.0,14.0,-27.0,-47.0,10.0,-8.0,-4.0,21.0,-13.0,6.0,20.0,-16.0,-15.0,-22.0,3.0,4.0,20.0,55.0,-27.0,-42.0,-47.0,27.0,-38.0,-61.0,-4.0,16.0,18.0,7.0,-38.0,9.0,-402.0,-112.0,2.0,26.0,-27.0,-4.0,179.0,-35.0,31.0,-21.0
50005,28.0,11.0,-2.0,6.0,30.0,-26.0,24.0,-24.0,2.0,39.0,-30.0,-24.0,19.0,43.0,-43.0,-17.0,-25.0,6.0,9.0,10.0,6.0,6.0,-20.0,121.0,-86.0,-6.0,-12.0,26.0,5.0,-8.0,-20.0,-12.0,-8.0,14.0,-4.0,-49.0,34.0,-9.0,-140.0,-58.0,95.0,-19.0,-13.0,-61.0,64.0,5.0,-25.0,29.0,5.0,-33.0,-1.0,-1.0,22.0,28.0,-87.0,-30.0,-2.0,11.0,4.0,7.0
50006,58.0,-4.0,4.0,-5.0,30.0,-42.0,22.0,-35.0,47.0,2.0,3.0,-46.0,32.0,45.0,-2.0,-9.0,8.0,-12.0,-7.0,-33.0,8.0,1.0,-1.0,-12.0,37.0,30.0,-42.0,-53.0,29.0,-36.0,3.0,64.0,31.0,-39.0,-20.0,-30.0,24.0,106.0,24.0,-28.0,-10.0,20.0,-27.0,-13.0,30.0,-3.0,-18.0,26.0,0.0,1.0,10.0,-43.0,31.0,-10.0,1.0,9.0,17.0,-3.0,-19.0,-24.0
50007,26.0,18.0,17.0,8.0,25.0,-10.0,40.0,4.0,34.0,-12.0,18.0,-6.0,-13.0,5.0,76.0,-31.0,-15.0,34.0,14.0,-5.0,-2.0,21.0,15.0,4.0,-37.0,72.0,-51.0,2.0,47.0,-8.0,1.0,19.0,-27.0,51.0,-19.0,-61.0,25.0,-69.0,42.0,-109.0,21.0,-25.0,-2.0,-181.0,189.0,-5.0,-31.0,-4.0,2.0,-7.0,-3.0,-13.0,69.0,11.0,-24.0,-4.0,-12.0,9.0,12.0,-15.0
50008,23.0,4.0,7.0,-5.0,41.0,-52.0,25.0,-3.0,2.0,6.0,23.0,-2.0,-27.0,61.0,-6.0,-8.0,-31.0,17.0,-10.0,44.0,-14.0,0.0,-11.0,-20.0,38.0,-19.0,8.0,32.0,-3.0,-28.0,34.0,33.0,-30.0,-41.0,57.0,-104.0,39.0,-13.0,-91.0,30.0,-18.0,-13.0,29.0,-66.0,-5.0,-54.0,-116.0,89.0,21.0,8.0,-60.0,0.0,-7.0,53.0,-63.0,76.0,9.0,78.0,87.0,42.0
50011,74.0,17.0,26.0,12.0,54.0,9.0,35.0,-18.0,55.0,-7.0,60.0,-19.0,13.0,10.0,7.0,15.0,2.0,1.0,-16.0,-3.0,23.0,-12.0,9.0,63.0,-6.0,-67.0,2.0,4.0,-16.0,10.0,4.0,-11.0,-11.0,21.0,4.0,47.0,8.0,37.0,13.0,-58.0,31.0,-24.0,11.0,-19.0,39.0,12.0,-10.0,62.0,-31.0,-15.0,-7.0,-45.0,50.0,34.0,38.0,2.0,-93.0,26.0,17.0,-10.0
50012,48.0,36.0,-20.0,-4.0,48.0,26.0,16.0,-79.0,12.0,42.0,21.0,-32.0,-10.0,67.0,-31.0,21.0,-25.0,0.0,-31.0,-11.0,-140.0,28.0,36.0,75.0,-26.0,-34.0,-12.0,40.0,3.0,25.0,56.0,-14.0,-14.0,-4.0,-41.0,-118.0,174.0,93.0,-4.0,-15.0,-1.0,0.0,-23.0,65.0,-24.0,10.0,38.0,-30.0,-26.0,-2.0,-1.0,46.0,-28.0,-11.0,-20.0,26.0,19.0,-45.0,-164.0,-81.0
50013,-55.0,21.0,-13.0,-16.0,32.0,-20.0,62.0,-35.0,27.0,-23.0,9.0,-37.0,28.0,39.0,-20.0,10.0,-33.0,-10.0,5.0,-18.0,24.0,-1.0,-12.0,-80.0,77.0,-6.0,2.0,1.0,7.0,-8.0,18.0,-13.0,2.0,-5.0,-14.0,10.0,0.0,81.0,31.0,12.0,13.0,-57.0,36.0,-18.0,-20.0,-44.0,15.0,7.0,124.0,-129.0,-3.0,-22.0,45.0,-28.0,0.0,53.0,-41.0,-34.0,26.0,8.0
50014,33.0,-2.0,-24.0,-1.0,22.0,-12.0,-7.0,-55.0,56.0,5.0,39.0,-50.0,11.0,53.0,-25.0,16.0,-22.0,-12.0,17.0,-32.0,12.0,-17.0,3.0,5.0,-4.0,16.0,-34.0,42.0,4.0,-4.0,-15.0,53.0,-28.0,-28.0,5.0,-10.0,36.0,26.0,-107.0,12.0,21.0,-29.0,10.0,-16.0,6.0,7.0,8.0,-12.0,2.0,1.0,8.0,-21.0,2.0,-15.0,84.0,-379.0,103.0,96.0,-56.0,-18.0
50016,-17.0,-25.0,50.0,3.0,-20.0,83.0,-80.0,-288.0,260.0,35.0,37.0,-60.0,45.0,-7.0,41.0,-34.0,-18.0,53.0,-23.0,-68.0,36.0,15.0,28.0,-22.0,12.0,8.0,-26.0,14.0,24.0,35.0,-29.0,-22.0,16.0,-9.0,6.0,-7.0,39.0,99.0,31.0,-6.0,-2.0,-7.0,10.0,3.0,-23.0,7.0,17.0,23.0,11.0,-1.0,-12.0,,,,,,,,,
50019,-28.0,1.0,36.0,-17.0,33.0,-33.0,42.0,-21.0,-5.0,31.0,27.0,6.0,-61.0,14.0,2.0,3.0,-16.0,22.0,21.0,-40.0,43.0,-71.0,-202.0,-84.0,63.0,-80.0,25.0,36.0,33.0,123.0,43.0,-104.0,2.0,35.0,-15.0,-184.0,32.0,79.0,-11.0,171.0,48.0,48.0,1.0,-45.0,61.0,19.0,-38.0,-10.0,109.0,-81.0,4.0,-26.0,43.0,-8.0,33.0,-11.0,3.0,62.0,-13.0,23.0
50020,0.0,47.0,-18.0,-7.0,52.0,52.0,-50.0,21.0,-57.0,78.0,-100.0,-114.0,53.0,-70.0,60.0,-48.0,30.0,-14.0,-17.0,0.0,164.0,-148.0,-9.0,66.0,-50.0,15.0,119.0,-131.0,26.0,1.0,-14.0,8.0,23.0,-26.0,42.0,-25.0,33.0,21.0,25.0,-64.0,88.0,-1.0,-38.0,-177.0,142.0,19.0,-10.0,-4.0,-56.0,13.0,-38.0,-238.0,168.0,-11.0,4.0,41.0,7.0,-44.0,111.0,81.0
50022,113.0,73.0,-77.0,43.0,-49.0,-25.0,20.0,-34.0,5.0,17.0,29.0,-4.0,-13.0,62.0,-16.0,15.0,3.0,25.0,-6.0,-3.0,10.0,-12.0,-1.0,-28.0,-15.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50023,-11.0,-13.0,60.0,-32.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50024,50.0,-2.0,16.0,23.0,-44.0,63.0,-37.0,-56.0,78.0,-24.0,49.0,-65.0,47.0,-28.0,4.0,11.0,-3.0,-12.0,20.0,-68.0,70.0,-21.0,-2.0,-5.0,18.0,13.0,-33.0,42.0,12.0,-37.0,35.0,17.0,-22.0,-26.0,34.0,-27.0,29.0,46.0,10.0,19.0,6.0,-43.0,19.0,-7.0,18.0,-12.0,0.0,57.0,-36.0,0.0,-16.0,-42.0,40.0,-24.0,19.0,-38.0,49.0,3.0,34.0,8.0
50026,69.0,-8.0,5.0,-56.0,34.0,-50.0,87.0,-17.0,-31.0,-49.0,63.0,-75.0,3.0,50.0,-17.0,-7.0,1.0,49.0,-47.0,-28.0,130.0,-68.0,29.0,-60.0,52.0,1.0,29.0,-14.0,-69.0,43.0,17.0,-18.0,55.0,-20.0,22.0,-96.0,55.0,70.0,-128.0,-11.0,-38.0,-8.0,41.0,-92.0,66.0,36.0,-46.0,-10.0,42.0,-60.0,-32.0,-23.0,34.0,2.0,-96.0,-24.0,19.0,14.0,17.0,-48.0
50027,7.0,3.0,-51.0,14.0,-63.0,33.0,-19.0,15.0,6.0,-38.0,-87.0,15.0,-34.0,17.0,-20.0,-122.0,-63.0,178.0,-14.0,184.0,-2.0,30.0,11.0,-35.0,27.0,32.0,80.0,-144.0,-14.0,23.0,7.0,-1.0,-5.0,20.0,38.0,-104.0,107.0,-5.0,-89.0,66.0,13.0,50.0,-53.0,28.0,23.0,47.0,6.0,-167.0,129.0,-73.0,-26.0,-10.0,-10.0,214.0,-82.0,-72.0,-18.0,57.0,29.0,-25.0
50029,-23.0,-5.0,50.0,-55.0,61.0,-54.0,19.0,-57.0,26.0,49.0,-13.0,-8.0,-18.0,37.0,-29.0,15.0,-5.0,-4.0,-5.0,-12.0,69.0,-31.0,-16.0,-33.0,51.0,4.0,-7.0,-1.0,8.0,-12.0,10.0,8.0,0.0,-9.0,2.0,-5.0,12.0,-17.0,19.0,-19.0,-18.0,40.0,-45.0,11.0,-9.0,8.0,37.0,32.0,-18.0,1.0,-17.0,-6.0,25.0,-31.0,-27.0,-69.0,4.0,-23.0,23.0,55.0
50030,-19.0,23.0,10.0,-16.0,16.0,-9.0,8.0,-51.0,59.0,-18.0,23.0,-28.0,19.0,37.0,-7.0,-18.0,-3.0,-33.0,39.0,-3.0,8.0,0.0,2.0,-36.0,23.0,9.0,-13.0,3.0,22.0,-1.0,-10.0,-16.0,0.0,23.0,-16.0,32.0,-17.0,-5.0,-123.0,30.0,11.0,-2.0,-25.0,17.0,166.0,-3.0,-183.0,241.0,-24.0,-7.0,20.0,-39.0,60.0,-17.0,1.0,-28.0,25.0,26.0,-44.0,-20.0
50031,61.0,-20.0,21.0,-24.0,75.0,-38.0,30.0,-27.0,37.0,43.0,-25.0,-50.0,27.0,21.0,6.0,23.0,-27.0,25.0,-19.0,6.0,-49.0,6.0,-26.0,-3.0,92.0,-29.0,10.0,-26.0,5.0,-7.0,20.0,-3.0,4.0,15.0,-14.0,5.0,15.0,-18.0,-16.0,-1.0,29.0,-13.0,8.0,-14.0,16.0,12.0,27.0,-90.0,29.0,49.0,77.0,-227.0,220.0,-19.0,1.0,7.0,10.0,-43.0,-15.0,-28.0
